pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
72,61,39,40,18.38,0,34.17,700.0,1.67,00:00:01
73,61,38,39,18.38,0,34.17,700.0,1.67,00:00:11
72,61,39,40,18.38,0,33.63,700.0,1.67,00:00:20
72,61,39,40,18.38,0,33.63,700.0,1.67,00:00:29
72,61,39,40,18.38,0,34.17,700.0,1.67,00:00:38
72,61,39,40,18.38,0,34.17,700.0,1.67,00:00:46
72,61,38,39,18.38,0,34.17,700.0,1.67,00:00:57
72,61,39,40,18.38,0,34.17,800.0,1.67,00:01:05
72,61,39,40,18.38,0,33.63,700.0,1.67,00:01:14
72,61,39,39,18.38,0,34.17,700.0,1.67,00:01:23
72,61,38,40,18.38,0,33.63,700.0,1.67,00:01:31
72,61,39,40,18.38,0,33.63,700.0,1.67,00:01:40
72,62,39,40,18.38,0,33.63,700.0,1.67,00:01:49
72,61,39,39,18.38,0,33.09,700.0,1.67,00:01:57
72,61,39,39,18.38,0,33.63,1000.0,1.67,00:02:06
72,61,39,40,18.38,0,33.09,700.0,1.67,00:02:15
72,61,39,39,18.38,0,33.63,700.0,1.67,00:02:23
72,61,39,40,18.31,0,33.63,700.0,1.67,00:02:34
72,61,39,40,18.31,0,34.17,700.0,1.67,00:02:42
72,61,39,40,18.31,0,33.63,700.0,1.67,00:02:51
72,61,39,40,18.38,0,34.17,700.0,1.67,00:03:03
72,61,38,40,18.38,0,33.63,700.0,1.67,00:03:11
72,61,39,40,18.38,0,33.63,700.0,1.67,00:03:20
72,61,39,40,18.31,0,33.09,700.0,1.67,00:03:29
72,61,39,40,18.31,0,33.09,700.0,1.67,00:03:37
72,61,39,39,18.31,0,33.63,700.0,1.67,00:03:46
72,61,38,40,18.31,0,33.63,700.0,1.67,00:03:55
72,62,39,40,18.31,0,33.63,700.0,1.67,00:04:03
72,61,39,40,18.31,0,33.63,700.0,1.67,00:04:12
72,61,39,40,18.38,0,33.63,700.0,1.67,00:04:21
72,61,39,40,18.31,0,33.63,700.0,1.67,00:04:29
72,61,39,40,18.38,0,33.63,700.0,1.67,00:04:38
72,61,39,40,18.31,0,33.63,700.0,1.67,00:04:47
72,61,39,40,18.38,0,33.63,700.0,1.67,00:04:55
72,61,39,40,18.31,0,33.63,700.0,1.67,00:05:04
72,61,39,39,18.31,0,33.63,700.0,1.67,00:05:12
72,61,39,40,18.31,0,33.63,700.0,1.67,00:05:21
72,61,39,39,18.31,0,33.63,700.0,1.67,00:05:30
72,61,39,40,18.38,0,33.63,700.0,1.67,00:05:40
72,61,39,40,18.31,0,34.17,700.0,1.67,00:05:49
72,61,39,40,18.31,0,33.63,700.0,1.67,00:05:57
72,61,39,40,18.31,0,34.17,1000.0,1.67,00:06:06
72,61,39,40,18.31,0,33.63,700.0,1.67,00:06:15
72,61,38,40,18.31,0,33.63,700.0,1.67,00:06:23
72,61,38,40,18.31,0,33.63,700.0,1.67,00:06:32
72,61,39,40,18.31,0,33.63,700.0,1.67,00:06:41
72,61,39,40,18.31,0,34.17,700.0,1.67,00:06:51
72,61,39,40,18.31,0,33.63,700.0,1.67,00:07:00
72,61,39,40,18.31,0,34.17,700.0,1.67,00:07:09
72,61,39,40,18.31,0,34.17,700.0,1.67,00:07:17
72,61,39,40,18.31,0,34.17,700.0,1.67,00:07:26
72,61,39,39,18.31,0,33.63,700.0,1.67,00:07:34
73,61,39,40,18.31,0,33.63,700.0,1.67,00:07:43
72,61,39,39,18.31,0,33.63,700.0,1.67,00:07:52
72,61,39,39,18.31,0,33.63,700.0,1.67,00:08:00
72,61,39,39,18.31,0,33.63,700.0,1.67,00:08:09
72,61,39,40,18.31,0,34.17,700.0,1.67,00:08:19
72,61,39,39,18.31,0,34.17,700.0,1.67,00:08:32
72,61,39,40,18.31,0,33.63,700.0,1.67,00:08:40
72,61,39,40,18.31,0,34.17,700.0,1.67,00:08:49
72,61,39,40,18.31,0,33.63,700.0,1.67,00:08:59
72,61,39,40,18.31,0,34.17,700.0,1.67,00:09:08
72,61,39,40,18.31,0,33.63,700.0,1.67,00:09:17
72,61,39,40,18.31,0,33.63,700.0,1.67,00:09:25
73,61,39,39,18.31,0,34.17,700.0,1.67,00:09:34
72,61,39,39,18.31,0,33.63,700.0,1.67,00:09:44
72,62,39,39,18.31,0,33.63,700.0,1.67,00:09:53
72,61,39,40,18.31,0,33.63,700.0,1.67,00:10:02
72,61,39,39,18.31,0,33.63,700.0,1.67,00:10:10
72,61,39,40,18.31,0,33.63,700.0,1.67,00:10:19
72,61,39,40,18.31,0,33.63,700.0,1.67,00:10:29
72,61,39,39,18.31,0,34.17,1000.0,1.67,00:10:38
72,61,39,40,18.31,0,33.63,700.0,1.67,00:10:49
72,62,38,40,18.31,0,33.09,700.0,1.67,00:10:57
72,61,38,40,18.31,0,33.63,1000.0,1.67,00:11:06
72,61,39,39,18.31,0,33.63,700.0,1.67,00:11:18
72,61,39,39,18.31,0,33.63,700.0,1.67,00:11:27
72,61,39,39,18.31,0,33.09,700.0,1.67,00:11:35
72,61,39,39,18.31,0,33.09,700.0,1.67,00:11:44
72,61,39,40,18.31,0,33.09,700.0,1.67,00:11:53
72,61,39,39,18.31,0,33.63,700.0,1.67,00:12:01
